ticker,interval,date,type,entry_price,source,wt2,ret_1M,ret_3M,ret_6M,ret_12M,bulls,bears
SEMR,1mo,2023-11-01 00:00:00,BUY,10.920000076293945,WaveTrend,-9.16415196394554,25.09157282028218,14.285709295267868,39.743590863241174,24.542127165307903,,
SEMR,1mo,2025-11-01 00:00:00,BUY,11.829999923706055,WaveTrend,-28.258594122955248,0.5071886728964747,-0.08453278906449535,,,,
SHLS,1mo,2024-10-01 00:00:00,BUY_GOLD,5.409999847412109,WaveTrend,-53.57864213389467,-3.5120159441658028,-11.645095293396768,-33.27171909583916,94.26988032003972,,
SHLS,1mo,2025-04-01 00:00:00,BUY_GOLD,3.609999895095825,WaveTrend,-51.45376485535858,30.74792042525423,49.30747986469184,191.13574887244852,119.94460631444693,,
SNDL,1mo,2022-10-01 00:00:00,BUY_GOLD,2.4600000381469727,WaveTrend,-57.04160915759261,10.162601468425825,-6.504068428844844,-39.430894860509625,-41.46341321583239,,
SNDL,1mo,2023-05-01 00:00:00,BUY_GOLD,1.4199999570846558,WaveTrend,-51.71380930761381,-3.5211235089708803,26.05633915144643,0.704224701794165,56.338034908678544,,
SNDL,1mo,2025-07-01 00:00:00,BUY,1.7200000286102295,WaveTrend,-38.31556291196568,55.81395477781814,25.000003465386268,-10.465119986227167,,,
SPCE,1mo,2019-10-01 00:00:00,SELL,188.1999969482422,WaveTrend,72.79819695348964,-22.95430268265245,82.25292537827731,87.24760871988731,85.12221017320185,,
SPCE,1mo,2020-04-01 00:00:00,SELL,352.3999938964844,WaveTrend,72.9184305943205,-3.2917157504046557,27.412033988823325,-1.1350737994549998,25.70942328964083,,
SPCE,1mo,2021-03-01 00:00:00,SELL_PLUS,612.5999755859375,WaveTrend,84.67198978993152,-27.68527299135445,50.17956850553929,-17.40123732195339,-67.74403950726314,,
SPCE,1mo,2023-02-01 00:00:00,BUY,114.80000305175781,WaveTrend,-30.873200900482697,-29.44251058644921,-39.721258616131536,-56.097560813516736,-69.68641262024104,,
SPCE,1mo,2023-12-01 00:00:00,BUY,49.0,WaveTrend,-39.019633980804116,-27.34694188954879,-39.59183595618423,-82.79591774453922,-87.9999997664471,,
SPCE,1mo,2024-10-01 00:00:00,BUY,6.570000171661377,WaveTrend,-46.01627533064235,11.111111111111116,-27.549465684745034,-56.01217611272343,-40.03044209625738,,
SPCE,1mo,2026-04-01 00:00:00,BUY,2.380000114440918,WaveTrend,-30.538494653968627,159.66384584777035,,,,,
SRPT,1mo,2009-01-01 00:00:00,BUY,5.21999979019165,WaveTrend,-34.283176275535276,-31.03448181364016,-6.896545424267709,164.36783037165986,67.8161030837937,,
SRPT,1mo,2010-06-01 00:00:00,BUY,9.65999984741211,WaveTrend,-4.059908886446186,21.11801236104096,13.664593329966191,31.677023477763978,-11.18012361040962,,
SRPT,1mo,2012-02-01 00:00:00,BUY,6.239999771118164,WaveTrend,-37.704244125633146,48.07692484037418,-37.499996179189296,153.52564543426874,369.5512870477268,,
SRPT,1mo,2015-05-01 00:00:00,BUY,25.6200008392334,WaveTrend,-31.786459185415012,18.774392304377095,39.34426070849288,43.48164370564922,-18.306012413846396,,
SRPT,1mo,2016-07-01 00:00:00,BUY,25.280000686645508,WaveTrend,-10.183875812778146,3.1249959917763803,55.22152141078003,22.863918600881348,52.610762591612904,,
SRPT,1mo,2018-10-01 00:00:00,SELL,133.75999450683594,WaveTrend,86.04137557232269,-3.2072319544791617,4.448274858987955,-12.574755350016176,-37.90370740905728,,
SRPT,1mo,2021-09-01 00:00:00,BUY,92.4800033569336,WaveTrend,-21.669276967473763,-14.435559709043543,-2.6275953903213134,-15.527681757242206,19.528543364006822,,
SRPT,1mo,2022-07-01 00:00:00,BUY,92.94999694824219,WaveTrend,-29.277951767910153,17.676170892533307,22.668101545561893,34.44863402232363,16.61108439842529,,
SRPT,1mo,2024-01-01 00:00:00,BUY,118.98999786376953,WaveTrend,-7.364891078857847,7.488027415808807,6.445924813883219,19.53946385982226,-4.428940867029829,,
SRPT,1mo,2025-10-01 00:00:00,BUY_GOLD,24.010000228881836,WaveTrend,-54.27984043313021,-11.120366725703645,-15.285297964634214,-13.036239226479173,,,
STKL,1mo,2008-08-01 00:00:00,BUY,6.659999847412109,WaveTrend,-46.86164355801359,-7.507507679512726,-71.48948860430762,-83.18318272629432,-46.54654618103545,,
STKL,1mo,2009-04-01 00:00:00,BUY_GOLD,1.7999999523162842,WaveTrend,-56.61839685894571,-1.6666651213610217,25.555558351822903,105.00000860956003,151.66668498957648,,
STKL,1mo,2010-03-01 00:00:00,BUY,4.150000095367432,WaveTrend,-18.807458783546128,9.156629053216282,5.542169006941244,46.74698825636281,79.0361363276255,,
STKL,1mo,2012-04-01 00:00:00,BUY,5.809999942779541,WaveTrend,-6.947189046298263,3.6144585234971105,-8.089497329096352,3.1273705926724737,25.129088683751345,,
STKL,1mo,2013-12-01 00:00:00,SELL,10.010000228881836,WaveTrend,68.95841680345485,-6.593404918291734,17.982019476296564,40.65933668094288,18.381619485671365,,
STKL,1mo,2014-08-01 00:00:00,SELL,13.289999961853027,WaveTrend,75.24772620361877,-9.179836497596982,-10.233255534845176,-13.09254910543698,-33.333335725293,,
STKL,1mo,2016-07-01 00:00:00,BUY,5.650000095367432,WaveTrend,-48.11081807265732,17.52211954704015,17.69911474550103,23.893803218507294,68.14159008225988,,
STKL,1mo,2018-06-01 00:00:00,BUY,8.399999618530273,WaveTrend,-2.6677906949418557,-2.3809502184254927,-12.499997161683451,-53.9285706987186,-60.83333200878561,,
STKL,1mo,2019-05-01 00:00:00,BUY_GOLD,3.809999942779541,WaveTrend,-51.25514419231228,-13.648293667614963,-39.632546276671434,-23.88451078947339,23.097116211474898,,
STKL,1mo,2019-11-01 00:00:00,BUY_GOLD,2.9000000953674316,WaveTrend,-55.73897507960127,-13.79310628321726,-6.89655314160863,61.72413458580364,250.68964627069784,,
STKL,1mo,2022-05-01 00:00:00,BUY,7.78000020980835,WaveTrend,-18.267851361405004,0.0,27.634961920141055,20.17995024835677,-13.496146046514424,,
STKL,1mo,2023-12-01 00:00:00,BUY,5.46999979019165,WaveTrend,-44.321173302258615,8.775137796790823,25.594152633749555,-1.2797019654321784,40.76782640964882,,
STKL,1mo,2024-09-01 00:00:00,BUY,6.380000114440918,WaveTrend,-20.11981307969678,2.5862062522468587,20.689650017974827,-23.824450684350996,-8.150469774279646,,
STKL,1mo,2025-07-01 00:00:00,BUY,5.829999923706055,WaveTrend,-9.20260113620068,7.547170891569355,-10.463124210928553,-21.440823608199832,,,
STKL,1mo,2026-02-01 00:00:00,BUY,6.480000019073486,WaveTrend,-33.48650661084554,0.0,0.30864168005624304,,,,
TDOC,1mo,2017-08-01 00:00:00,SELL,33.54999923706055,WaveTrend,86.19676017293096,-1.1922435775789442,10.581220023215643,19.523098020894093,131.14755533613624,,
TDOC,1mo,2018-10-01 00:00:00,SELL,69.33999633789062,WaveTrend,91.42614930732445,-9.936538706140885,-7.412748285421678,-17.969420143979242,10.470150735014183,,
TDOC,1mo,2020-08-01 00:00:00,SELL,215.69000244140625,WaveTrend,93.6095860927664,1.6458820583129308,-7.844590837510768,2.5035902616540318,-33.04279450403453,,
TDOC,1mo,2021-03-01 00:00:00,SELL_PLUS,181.75,WaveTrend,75.31518432774406,-5.171936119111075,-8.506193515195148,-30.22833696913686,-60.31361911778929,,
