type,entry_price,ret_1M,ret_3M,ret_6M,ret_12M,system
ASH_BUY,6.5,-8.769233410175026,-60.92307750995343,-33.84615091177133,11.846153552715588,ASH L21
ASH_BUY,4.920000076293945,-12.601623494813142,36.78861615268403,41.05690954476784,154.47155007352208,ASH L21
ASH_BUY,4.489999771118164,54.12027681619742,18.930967144749932,55.456578505241815,71.71493165192118,ASH L21
ASH_BUY_STRONG,6.519999980926514,6.748467155024951,14.723927008517457,63.34355290928811,-56.13497080579117,ASH L21
ASH_BUY,3.490000009536743,-16.90544162054679,12.034386107342598,59.5988583507405,91.69054552835026,ASH L21
ASH_BUY,4.71999979019165,-11.864406094746938,-32.415250020785855,13.13560148211501,-59.957625641798096,ASH L21
ASH_BUY,3.819999933242798,32.72251990217847,49.2146573004363,26.701576889275348,41.09947541046224,ASH L21
ASH_BUY,5.21999979019165,4.406130810688058,21.64751264098097,-49.04214190144579,-9.961685858754066,ASH L21
ASH_BUY,5.929999828338623,7.082632183003201,-63.23777184040895,-11.298475865968072,-6.745356325623019,ASH L21
ASH_BUY,4.650000095367432,13.118282172125495,15.91397324605197,-11.612902167270988,,ASH L21
ASH_BUY_STRONG,5.480000019073486,-3.1021911624498077,-0.36496315432303916,-68.06569354180631,,ASH L21
ASH_BUY,5.360000133514404,1.8656698160751883,-70.3358210117043,,,ASH L21
ASH_BUY,19.920000076293945,-27.786143705888378,-2.108434109866153,47.138550972312146,-29.36747168204882,ASH L21
ASH_BUY_STRONG,18.639999389648438,-5.579394003393934,47.42489507535665,75.4291943866646,-28.7017146082445,ASH L21
ASH_BUY,24.280000686645508,14.08566713169417,-3.1713362272975054,-57.61944122385163,-26.688637834961405,ASH L21
ASH_BUY,14.470000267028809,6.4270859318541484,31.51347847592698,35.59088097558178,49.06703038543403,ASH L21
ASH_BUY_STRONG,19.540000915527344,80.19445974791763,36.335712085249305,-0.46059441336244733,-53.99181499539074,ASH L21
ASH_BUY_STRONG,13.0600004196167,-19.90811866716643,-36.60031036037131,-27.335379278673187,-32.848390689247275,ASH L21
ASH_BUY,9.489999771118164,-16.859851877994803,-21.917807943856015,-7.586926561850249,-38.566911861799426,ASH L21
ASH_BUY,8.770000457763672,-36.48802872375547,-32.95325190963213,-33.52337948232342,-39.73774718867266,ASH L21
ASH_BUY,8.279999732971191,-6.038641778837617,-26.08695552019077,-43.47826111995231,-76.20772835576753,ASH L21
ASH_BUY,6.369999885559082,-3.924646852298308,-14.599683595708557,-19.30926281273444,-73.31240065580455,ASH L21
ASH_BUY,6.489999771118164,-18.181816178019993,-26.656388339722024,-72.41910593250101,-72.88135512275949,ASH L21
ASH_BUY,5.28000020980835,-6.81818407593342,-50.94697327174307,-68.93939544456168,-55.49242781719762,ASH L21
ASH_BUY_STRONG,6.03000020980835,-20.398009556828512,-67.33001724600534,-75.95356555170333,-54.394694787458356,ASH L21
ASH_BUY_STRONG,5.75,-62.434781115988024,-69.56521739130434,-79.65217465939729,-77.73913093235181,ASH L21
ASH_BUY,1.5399999618530273,4.545458064028707,78.57143299477893,-3.24675023083254,-0.649350046166508,ASH L21
ASH_BUY_STRONG,1.9900000095367432,3.015072487035231,11.055277766628958,,,ASH L21
ASH_BUY_STRONG,26.190000534057617,-83.54333770564534,-92.89805278206711,-89.156167024601,-91.94349044647032,ASH L21
ASH_BUY_STRONG,3.0899999141693115,-4.854364437391167,-21.682843251970873,-38.5113259244565,-6.148861620695478,ASH L21
ASH_BUY_STRONG,3.700000047683716,-22.972976543156175,150.81080036149413,376.2162327609676,330.8107939177488,ASH L21
ASH_BUY,14.350000381469727,59.790938645447554,-13.310109758274468,-38.11846774646964,-51.28920149615879,ASH L21
ASH_BUY,16.079999923706055,-44.77611842926993,-6.902982972287342,-42.7860705664434,-36.0074626201775,ASH L21
ASH_BUY,14.6899995803833,1.9060632719106074,-29.06739023867242,-48.19604934722646,25.595652075968566,ASH L21
ASH_BUY,8.550000190734863,48.18713208946692,133.68419995928758,18.128656797160183,-53.216375312662954,ASH L21
ASH_BUY,16.450000762939453,-19.57447459794368,-74.34650702449221,-78.54103460382458,-31.610945421076465,ASH L21
ASH_BUY,3.569999933242798,215.1260563128666,238.65547279173134,110.364156003223,140.05601834954905,ASH L21
ASH_BUY_STRONG,7.880000114440918,-20.05076016192615,14.593903576508582,-24.873096569568176,-53.807105938571034,ASH L21
ASH_BUY,6.739999771118164,27.151335101639894,-1.4836781606593186,-14.391688770498689,-39.91097435804557,ASH L21
ASH_BUY,6.920000076293945,-40.17341299361947,-47.3988429946145,-23.843931751097625,-62.28323892600838,ASH L21
ASH_BUY,4.170000076293945,26.37889411287937,8.633096569013766,-31.654679796421416,,ASH L21
ASH_BUY,5.5,-20.363634282892395,-48.181819915771484,,,ASH L21
ASH_BUY,80.80000305175781,17.079201610330962,7.178211885274299,-19.059407109197966,-39.85148930874478,ASH L21
ASH_BUY,75.80000305175781,-0.5277064772751694,-44.06332477727302,-42.2163621719738,-71.24010770530569,ASH L21
