ticker,bar,price,ret_1M,ret_3M,ret_6M,ret_12M,system
DTIL,85,288.8999938964844,-20.04153517470495,35.41018361779611,-1.3499459947658443,2.2845296791111913,💎 ASH STRONG solo
DTIL,126,347.1000061035156,9.161621213998195,-23.163351334689033,-63.007781147030094,-86.17113248171913,💎 ASH STRONG solo
DTIL,250,12.899999618530273,-10.697668229263313,9.457366690742642,-21.472865007766163,-55.813953660298246,💎 ASH STRONG solo
DTIL,261,13.5600004196167,-30.82595999870874,-28.24484335442693,-33.25958767934404,-65.33923551753111,💎 ASH STRONG solo
DTIL,323,5.489999771118164,-20.947170609736652,-7.650266247119431,-8.561016571698765,18.397090546255647,💎 ASH STRONG solo
DTIL,339,5.059999942779541,32.80632146608768,-16.40316073304384,18.972332984249583,,💎 ASH STRONG solo
EDIT,79,21.950000762939453,-8.473806586339627,11.07060735018277,53.485182030569355,35.034161090749635,💎 ASH STRONG solo
EDIT,389,8.9399995803833,-3.131988211560821,-29.642055289857804,-9.507824023398515,-44.071585741778904,💎 ASH STRONG solo
EDIT,421,10.529999732971191,-29.534660356536545,-50.61728450967509,-64.48243015784533,-81.76638171155109,💎 ASH STRONG solo
ENVX,233,9.890000343322754,48.533863199522266,2.022242692844456,-22.851366536176897,-39.83822444169795,💎 ASH STRONG solo
ENVX,280,6.679999828338623,5.988025533631114,,,,💎 ASH STRONG solo
EVGO,31,16.170000076293945,-27.396414868732066,-45.82560180859585,-35.25046247601217,-52.50463950462252,💎 ASH STRONG solo
EVGO,68,11.859999656677246,5.227655172907353,-26.222594828881796,-20.151766094722056,-49.83136609185942,💎 ASH STRONG solo
EVGO,123,7.789999961853027,-23.10654941655087,-48.65211784868212,-56.611038113061696,-67.77920407247092,💎 ASH STRONG solo
EVGO,188,2.450000047683716,58.775511395678,71.02040717026831,71.42856030700526,51.836732906482986,💎 ASH STRONG solo
EVTL,39,99.4000015258789,-0.7042299465704449,0.0502972048247452,-24.144868844646417,-19.11468783534508,💎 ASH STRONG solo
EVTL,44,99.30000305175781,0.100703394811541,-3.6253836786280913,-28.49949867273125,-42.09466441805701,💎 ASH STRONG solo
EVTL,58,128.39999389648438,-32.32086786862515,-42.5233593770611,-66.1214937166823,-71.80685164819886,💎 ASH STRONG solo
EVTL,138,19.700000762939453,-12.182748390517318,-40.10152419418396,-65.07614290358866,-62.69035725897165,💎 ASH STRONG solo
EVTL,176,10.0,-28.000001907348636,-23.099999427795414,-34.000000953674316,-56.999998092651374,💎 ASH STRONG solo
EVTL,192,8.949999809265137,-11.955304107565945,-32.178767586367464,1.2290571250927806,-45.13966534022465,💎 ASH STRONG solo
EVTL,201,8.84000015258789,-31.334840872322868,-12.782806503799804,-60.180996378195296,-39.93212838095879,💎 ASH STRONG solo
EVTL,212,10.100000381469727,53.46534073837805,-58.21782543757126,-47.3267329630811,-55.44554623724508,💎 ASH STRONG solo
FATE,147,2.069999933242798,26.570046862497776,5.3140162831832205,34.29951985721607,34.78261119952306,💎 ASH STRONG solo
FATE,162,2.930000066757202,1.706482975327095,1.0238897851962525,36.86007295282867,50.853241487663546,💎 ASH STRONG solo
FATE,171,3.049999952316284,-2.950816904143305,37.704913932064144,1.3114741796192542,129.83607667135138,💎 ASH STRONG solo
FATE,652,1.2200000286102295,25.409830779486065,,,,💎 ASH STRONG solo
FIGS,67,12.020000457763672,-28.785356958220177,-38.43594165100218,-50.91514250686535,-53.74376263697762,💎 ASH STRONG solo
FINV,51,4.2003350257873535,-11.764700540065832,-42.76629883884655,0.3111227813373141,-51.17747814358488,💎 ASH STRONG solo
FINV,151,1.507478952407837,1.4999940691067692,33.499994069106776,246.49995848374738,192.59573054765866,💎 ASH STRONG solo
FINV,237,3.439117908477783,12.826590711796836,12.589060740648716,3.0878826923751435,2.1515377852415085,💎 ASH STRONG solo
FINV,256,3.7577059268951416,3.043469240232244,15.652173747527186,-13.913041216205023,11.408028990110441,💎 ASH STRONG solo
FINV,264,3.9619290828704834,2.268043966809752,5.773196806866965,-10.674663841538468,-2.8314488280000605,💎 ASH STRONG solo
FINV,327,4.350388526916504,0.19842326775052488,5.184149024719442,18.722692549925867,74.33491541445068,💎 ASH STRONG solo
FINV,446,5.25,-8.571424938383554,,,,💎 ASH STRONG solo
FLYW,62,24.559999465942383,-4.92670647713399,-25.570028159020996,13.39576949132113,36.84853966287302,💎 ASH STRONG solo
FLYW,83,24.469999313354492,10.175724728195013,19.983659314319446,26.849210406750103,-5.394359345583755,💎 ASH STRONG solo
FLYW,144,28.25,-12.17699304091192,-39.29203674856541,-35.893803149198014,-59.64601904945036,💎 ASH STRONG solo
